,Date,Open,High,Low,Close,Volume,OpenInt,Weekday,MA10,MA50,Target,UpDown,CrossUpCrossDown
920,2008-10-21,12.606,12.837,11.818,12.049000000000001,12283111,0,Tuesday,11.6657,14.36494,False,False,0.0
921,2008-10-22,11.633,11.919,11.029000000000002,11.411,8123728,0,Wednesday,11.753899999999998,14.298940000000002,False,True,0.0
922,2008-10-23,11.151,11.994000000000002,10.955,11.633,10406384,0,Thursday,11.769699999999998,14.202580000000003,False,False,0.0
923,2008-10-24,10.38,11.567,10.196,10.835999999999999,8980166,0,Friday,11.788099999999998,14.088200000000004,False,False,0.0
924,2008-10-27,10.825999999999999,10.854000000000001,9.722000000000001,9.732000000000001,10906056,0,Monday,11.758399999999998,13.982359999999998,False,True,0.0
925,2008-10-28,10.242,10.974,9.602,10.936,11802482,0,Tuesday,11.3821,13.867440000000002,False,True,0.0
926,2008-10-29,11.114,11.605,10.242,11.123,9152293,0,Wednesday,11.2858,13.772540000000001,False,True,0.0
927,2008-10-30,11.382,11.827,10.946,11.782,7620542,0,Thursday,11.339599999999999,13.682260000000003,False,False,0.0
928,2008-10-31,10.91,11.623,10.742,11.548,14078522,0,Friday,11.284,13.585320000000001,False,False,0.0
929,2008-11-03,11.520999999999999,11.595999999999998,10.844000000000001,11.022,9820645,0,Monday,11.176499999999997,13.498000000000001,False,False,0.0
930,2008-11-04,11.075999999999999,11.215,10.714,10.993,16938307,0,Tuesday,11.023499999999999,13.405660000000001,False,False,0.0
931,2008-11-05,10.9,11.123,10.15,10.177,19149747,0,Wednesday,10.950199999999999,13.317420000000002,False,True,0.0
932,2008-11-06,11.232999999999999,11.512,10.955,11.132,16456105,0,Thursday,10.958400000000001,13.2427,False,True,0.0
933,2008-11-07,11.232999999999999,11.419,11.012,11.363,9359755,0,Friday,11.043700000000001,13.16038,False,False,0.0
934,2008-11-10,11.652000000000001,11.892000000000001,11.252,11.354000000000001,7868042,0,Monday,11.1263,13.08718,False,False,0.0
935,2008-11-11,11.67,11.706,11.132,11.317,7544967,0,Tuesday,11.2691,13.0086,False,False,0.0
936,2008-11-12,11.123,11.177999999999999,10.242,10.362,10193824,0,Wednesday,11.27,12.92722,False,True,0.0
937,2008-11-13,10.65,11.677999999999999,9.777999999999999,11.652000000000001,12931231,0,Thursday,11.1968,12.83378,False,False,0.0
938,2008-11-14,10.696,10.732999999999999,9.806000000000001,9.834,19304051,0,Friday,11.1754,12.743319999999999,False,False,0.0
939,2008-11-17,9.732000000000001,10.01,9.584,9.705,11029766,0,Monday,10.996500000000001,12.632279999999998,False,False,0.0
940,2008-11-18,10.057,10.158999999999999,9.0186,9.3709,13545140,0,Tuesday,10.8946,12.518279999999999,False,False,0.0
941,2008-11-19,9.3808,9.4819,8.6662,8.6847,13625836,0,Wednesday,10.74268,12.394456000000002,False,False,0.0
942,2008-11-20,8.5737,9.566,8.5458,8.657,18827241,0,Thursday,10.476750000000001,12.24635,False,True,0.0
943,2008-11-21,8.8146,9.548,8.7311,9.548,13599938,0,Friday,10.234910000000001,12.105842000000003,False,True,0.0
944,2008-11-24,10.075,10.196,9.714,10.196,10248061,0,Monday,10.077210000000003,11.993882,False,False,0.0
945,2008-11-25,10.362,10.472999999999999,9.575,10.102,11037763,0,Tuesday,9.946410000000002,11.904522,False,True,0.0
946,2008-11-26,10.196,11.262,9.946,11.140999999999998,11786051,0,Wednesday,9.853710000000001,11.803301999999999,False,False,0.0
947,2008-11-28,10.91,10.936,10.482999999999999,10.844000000000001,5182527,0,Friday,9.879710000000001,11.716742,False,False,0.0
948,2008-12-01,10.640999999999998,10.844000000000001,9.751,9.76,11354329,0,Monday,9.874210000000001,11.622961999999996,False,True,0.0
949,2008-12-02,9.872,10.317,9.649,9.955,10996340,0,Tuesday,9.888209999999999,11.508961999999997,False,True,0.0
950,2008-12-03,9.898,10.251,9.649,10.01,11744541,0,Wednesday,9.872309999999999,11.402161999999997,False,False,0.0
951,2008-12-04,9.816,10.112,9.139,9.2689,10261621,0,Thursday,9.91583,11.302981999999997,False,True,0.0
952,2008-12-05,9.2224,9.611,8.8053,9.602,16150899,0,Friday,9.9807,11.190089999999998,False,True,0.0
953,2008-12-08,9.88,10.732999999999999,9.519,10.232000000000001,13209020,0,Monday,10.08724,11.09295,False,False,0.0
954,2008-12-09,9.844,10.205,9.2779,9.352,17460664,0,Tuesday,10.064139999999998,10.98971,False,False,0.0
955,2008-12-10,9.0557,9.2965,8.8979,9.241,24009847,0,Wednesday,9.933509999999998,10.899804,False,False,0.0
956,2008-12-11,9.1762,9.3618,8.7776,8.8979,16684415,0,Thursday,9.83153,10.799888,False,False,0.0
957,2008-12-12,8.7128,8.8979,8.3419,8.6478,22925048,0,Friday,9.61181,10.707203999999999,False,False,0.0
958,2008-12-15,8.7869,8.8887,8.3326,8.5274,16884260,0,Monday,9.4264,10.641962,False,True,0.0
959,2008-12-16,8.8053,8.9165,8.5365,8.8609,15885191,0,Tuesday,9.319730000000002,10.589128,False,True,0.0
960,2008-12-17,8.8332,9.0834,8.7128,9.0092,12498731,0,Wednesday,9.213249999999999,10.533872,False,False,0.0
961,2008-12-18,8.8702,9.0463,8.4996,8.5552,12985768,0,Thursday,9.11867,10.496256,False,True,0.0
962,2008-12-19,8.7498,8.8795,8.5552,8.8053,20220929,0,Friday,9.071409999999998,10.451392,False,False,0.0
963,2008-12-22,8.8702,8.8702,8.1565,8.3789,9934229,0,Monday,8.970429999999999,10.424876,False,False,0.0
964,2008-12-23,8.5828,8.7591,8.2306,8.3141,6819892,0,Tuesday,8.84431,10.374072000000002,False,True,0.0
965,2008-12-24,8.2865,8.4253,8.24,8.3512,2496502,0,Wednesday,8.767389999999999,10.259701999999999,False,False,0.0
966,2008-12-26,8.3974,8.5737,8.1009,8.2122,3684621,0,Friday,8.68951,10.186110000000001,False,False,0.0
967,2008-12-29,8.3512,8.3512,7.7859,7.9248,11532420,0,Monday,8.653350000000001,10.136254000000001,False,False,0.0
968,2008-12-30,7.8878,7.9154,7.6746,7.9154,10269034,0,Tuesday,8.563440000000002,10.064690000000002,False,True,0.0
969,2008-12-31,7.934,8.1381,7.8506,8.0082,7938421,0,Wednesday,8.47631,9.97145,False,True,0.0
970,2009-01-02,8.1381,8.4903,7.8878,8.453,8714214,0,Friday,8.4068,9.882092000000002,False,False,0.0
971,2009-01-05,8.3419,8.4068,7.9897,8.1102,8711800,0,Monday,8.35397,9.816270000000001,False,False,0.0
972,2009-01-06,8.1657,8.24,7.5448,7.5819,26065103,0,Tuesday,8.295559999999998,9.756564000000001,False,True,0.0
973,2009-01-07,7.6005,8.7311,7.5819,8.4161,47531211,0,Wednesday,8.16859,9.700974,False,True,0.0
974,2009-01-08,8.5737,8.9165,8.2122,8.5828,24230507,0,Thursday,8.16768,9.655928000000001,False,False,0.0
975,2009-01-09,8.5737,8.7682,8.3974,8.5828,12510975,0,Friday,8.1964,9.622562,False,False,0.0
976,2009-01-12,8.8425,8.8517,8.3419,8.4345,7605966,0,Monday,8.240910000000001,9.577132000000002,False,True,0.0
977,2009-01-13,8.4345,8.5922,8.1751,8.4903,14089380,0,Tuesday,8.24924,9.518182000000003,False,False,0.0
978,2009-01-14,8.517999999999999,8.5737,8.1565,8.3974,14581282,0,Wednesday,8.312259999999998,9.470342000000002,False,True,0.0
979,2009-01-15,8.3974,8.6478,8.305,8.4903,16953987,0,Thursday,8.3586,9.407870000000003,False,True,0.0
980,2009-01-16,8.7682,8.9908,8.5088,8.8702,20251830,0,Friday,8.42161,9.361714000000001,False,False,0.0
981,2009-01-20,8.6941,8.7498,8.3141,8.3789,14797054,0,Tuesday,8.45683,9.317596000000002,False,True,0.0
982,2009-01-21,8.4624,8.8887,8.4253,8.8425,11800856,0,Wednesday,8.4865,9.262184000000001,False,False,0.0
983,2009-01-22,8.4345,8.9165,8.3883,8.6756,13082265,0,Thursday,8.5699,9.206214000000003,False,True,0.0
984,2009-01-23,8.4903,8.9815,8.3604,8.6847,12980229,0,Friday,8.56156,9.142980000000001,False,False,0.0
985,2009-01-26,8.8609,8.8887,8.517999999999999,8.6662,8136553,0,Monday,8.59028,9.086798000000002,False,True,0.0
986,2009-01-27,8.6199,8.7869,8.517999999999999,8.7218,5312228,0,Tuesday,8.56802,9.036736000000001,False,True,0.0
987,2009-01-28,8.8241,8.8425,8.4438,8.7311,11823462,0,Wednesday,8.606980000000002,9.000218000000004,False,False,0.0
988,2009-01-29,8.4903,8.6662,8.2956,8.3419,22544108,0,Thursday,8.60421,8.956104000000003,False,False,0.0
989,2009-01-30,8.3604,8.4253,8.0546,8.1195,20783194,0,Friday,8.60051,8.928672000000002,False,True,0.0
990,2009-02-02,8.0361,8.3604,8.0361,8.305,17138883,0,Monday,8.5273,8.888254000000002,False,True,0.0
991,2009-02-03,8.3419,8.5922,8.0733,8.4996,12458936,0,Tuesday,8.49208,8.867476,False,True,0.0
992,2009-02-04,8.5552,8.9073,8.3326,8.8146,27858460,0,Wednesday,8.50136,8.867106000000001,False,True,0.0
993,2009-02-05,8.6941,9.1853,8.6199,9.0186,18133165,0,Thursday,8.52732,8.864696000000002,False,True,0.0
994,2009-02-06,9.0092,9.2965,8.9908,9.2317,9566391,0,Friday,8.57921,8.843380000000003,False,False,0.0
995,2009-02-09,9.2689,9.4359,9.0741,9.1204,10815922,0,Monday,8.62001,8.821518000000003,False,False,0.0
996,2009-02-10,9.1112,9.2689,8.8146,8.9165,12690746,0,Tuesday,8.66914,8.799822,False,False,0.0
997,2009-02-11,9.0834,9.1946,8.5552,8.7869,24655189,0,Wednesday,8.695070000000001,8.763290000000001,False,False,0.0
998,2009-02-12,8.2677,8.8609,8.1843,8.5828,49967796,0,Thursday,8.67281,8.715824000000001,False,True,0.0
999,2009-02-13,8.5365,9.0741,8.5365,8.9908,19235939,0,Friday,8.69042,8.689114000000002,True,False,1.0
1000,2009-02-17,8.6847,9.0186,8.6292,8.7128,25301975,0,Tuesday,8.755279999999999,8.664848000000001,False,True,0.0
1001,2009-02-18,8.7776,9.0927,8.6292,8.8887,15320441,0,Wednesday,8.798850000000002,8.644080000000002,False,False,0.0
1002,2009-02-19,9.0834,9.1946,8.6847,8.6941,14188583,0,Thursday,8.85167,8.641300000000003,False,True,0.0
1003,2009-02-20,8.6199,8.8517,8.5737,8.7128,12797107,0,Friday,8.844249999999999,8.616098000000001,False,True,0.0
1004,2009-02-23,8.7218,8.8702,8.6385,8.7406,20201645,0,Monday,8.81551,8.593654,False,True,0.0
1005,2009-02-24,8.6199,9.4551,8.6199,9.3618,23279320,0,Tuesday,8.750609999999998,8.584938000000001,False,False,0.0
1006,2009-02-25,9.2595,9.3433,9.0279,9.1668,15580163,0,Wednesday,8.76544,8.586604000000001,False,True,0.0
1007,2009-02-26,9.1483,9.51,9.0557,9.2224,19309364,0,Thursday,8.771930000000001,8.595314,False,True,0.0
1008,2009-02-27,9.0741,9.4819,9.0186,9.2965,12196405,0,Friday,8.852569999999998,8.601058,False,False,0.0
1009,2009-03-02,9.1112,9.4074,9.0927,9.1762,16249523,0,Monday,8.910039999999999,8.607175999999999,False,False,0.0
1010,2009-03-03,9.2038,9.315,9.0463,9.1483,14092945,0,Tuesday,8.961949999999998,8.614588,False,True,0.0
1011,2009-03-04,9.2779,9.4909,9.2224,9.3336,18811002,0,Wednesday,9.01198,8.622741999999999,False,False,0.0
1012,2009-03-05,9.2317,9.4998,9.1946,9.3062,17229474,0,Thursday,9.026810000000001,8.63238,False,True,0.0
1013,2009-03-06,9.3336,9.575,9.2504,9.575,22245673,0,Friday,9.098180000000003,8.641647999999998,False,False,0.0
1014,2009-03-09,9.4909,9.732000000000001,9.3336,9.4359,19526628,0,Monday,9.17509,8.659809999999998,False,True,0.0
1015,2009-03-10,9.592,9.816,9.4909,9.695,22894430,0,Tuesday,9.272300000000001,8.68592,False,False,0.0
1016,2009-03-11,9.77,9.826,9.472999999999999,9.658999999999999,18823699,0,Wednesday,9.323350000000001,8.713372,False,False,0.0
1017,2009-03-12,9.548,9.548,8.7406,9.2595,54296050,0,Thursday,9.36332,8.737307999999999,False,False,0.0
1018,2009-03-13,9.2779,9.315,8.7033,9.1575,37719164,0,Friday,9.383700000000001,8.765109999999998,False,False,0.0
1019,2009-03-16,9.1946,9.2224,8.7498,8.7869,17735942,0,Monday,9.39204,8.790321999999998,False,True,0.0
1020,2009-03-17,8.8146,8.926,8.657,8.8702,21499618,0,Tuesday,9.35312,8.803852,False,True,0.0
1021,2009-03-18,8.7869,9.0092,8.5828,8.9721,21268450,0,Wednesday,9.304020000000001,8.812751999999998,False,True,0.0
1022,2009-03-19,9.0741,9.2038,8.9908,9.1762,13862711,0,Thursday,9.28826,8.830919999999997,False,True,0.0
1023,2009-03-20,9.4551,9.705,9.1762,9.2595,21684226,0,Friday,9.30041,8.868011999999998,False,True,0.0
1024,2009-03-23,9.3985,9.695,9.3896,9.686,15058606,0,Monday,9.29117,8.884507999999999,False,False,0.0
1025,2009-03-24,9.677999999999999,9.677999999999999,9.3248,9.4909,12884157,0,Tuesday,9.299769999999999,8.906593999999998,False,True,0.0
1026,2009-03-25,9.592,9.732000000000001,9.2317,9.51,11494237,0,Wednesday,9.28197,8.921583999999998,False,True,0.0
1027,2009-03-26,9.584,10.121,9.566,10.121,16448955,0,Thursday,9.28557,8.944573999999998,False,False,0.0
1028,2009-03-27,9.889,10.187000000000001,9.787,9.88,16229908,0,Friday,9.34668,8.971993999999999,False,False,0.0
1029,2009-03-30,9.695,9.76,9.3336,9.4819,10721532,0,Monday,9.396719999999998,8.997945999999999,False,True,0.0
1030,2009-03-31,9.63,9.872,9.4909,9.695,10553658,0,Tuesday,9.47826,9.015182,False,True,0.0
1031,2009-04-01,9.566,9.826,9.4998,9.722000000000001,10910000,0,Wednesday,9.55617,9.032619999999998,False,True,0.0
1032,2009-04-02,9.806000000000001,10.38,9.695,10.112,17501348,0,Thursday,9.62936,9.059491999999999,False,True,0.0
1033,2009-04-03,10.177,10.454,9.937000000000001,10.298,11577034,0,Friday,9.701550000000001,9.094341999999997,False,False,0.0
1034,2009-04-06,10.205,10.298,9.898,10.039,8418289,0,Monday,9.7822,9.128635999999997,False,False,0.0
1035,2009-04-07,9.937000000000001,9.982000000000001,9.566,9.658999999999999,10973876,0,Tuesday,9.8081,9.150157999999998,False,True,0.0
1036,2009-04-08,9.834,10.15,9.621,9.732000000000001,13008833,0,Wednesday,9.8323,9.174439999999997,False,True,0.0
1037,2009-04-09,10.01,10.01,9.705,9.908,13039422,0,Thursday,9.8749,9.198158,False,False,0.0
1038,2009-04-13,9.862,9.972000000000001,9.686,9.872,8241484,0,Monday,9.872200000000001,9.225591999999999,False,False,0.0
1039,2009-04-14,9.844,9.964,9.2877,9.3336,22468751,0,Tuesday,9.8871,9.255263999999997,False,False,0.0
1040,2009-04-15,9.2965,9.548,9.1298,9.2965,17284480,0,Wednesday,9.853749999999998,9.280471999999998,False,True,0.0
1041,2009-04-16,10.001,10.066,9.2595,9.3896,39318887,0,Thursday,9.897249999999998,9.313653999999998,False,True,0.0
1042,2009-04-17,9.3896,9.946,9.2779,9.797,18950009,0,Friday,9.855609999999999,9.330341999999996,False,False,0.0
1043,2009-04-20,9.797,9.797,9.2595,9.2877,12866747,0,Monday,9.81761,9.352399999999996,False,True,0.0
1044,2009-04-21,9.2689,9.538,9.1853,9.472999999999999,11500486,0,Tuesday,9.724,9.357593999999997,False,False,0.0
1045,2009-04-22,9.3709,9.668,9.2689,9.3248,10985610,0,Wednesday,9.667390000000001,9.359633999999996,False,False,0.0
1046,2009-04-23,9.2877,9.4074,9.1575,9.2689,10274266,0,Thursday,9.61276,9.363163999999996,False,True,0.0
1047,2009-04-24,9.3896,9.714,9.2779,9.64,12587991,0,Friday,9.55072,9.369287999999996,False,True,0.0
1048,2009-04-27,9.4998,9.946,9.472999999999999,9.77,9719155,0,Monday,9.5145,9.393929999999997,False,False,0.0
1049,2009-04-28,9.658999999999999,9.806000000000001,9.4998,9.4998,7994447,0,Tuesday,9.496,9.416379999999997,False,True,0.0
1050,2009-04-29,9.991,10.354000000000001,9.862,9.946,16573830,0,Wednesday,9.56545,9.442505999999996,False,True,0.0
1051,2009-04-30,10.168,10.222999999999999,9.826,9.982000000000001,9935296,0,Thursday,9.58215,9.470313999999997,False,True,0.0
1052,2009-05-01,10.083,10.158999999999999,9.918,10.047,8006614,0,Friday,9.651489999999999,9.490305999999997,False,True,0.0
1053,2009-05-04,10.187000000000001,10.317,10.047,10.242,9001951,0,Monday,9.69049,9.521647999999997,False,False,0.0
1054,2009-05-05,10.242,10.454,9.955,10.168,10745143,0,Tuesday,9.7878,9.552051999999998,False,False,0.0
1055,2009-05-06,10.222999999999999,10.325,9.927,10.168,10279482,0,Wednesday,9.873009999999999,9.584113999999998,False,True,0.0
1056,2009-05-07,10.279000000000002,10.38,9.918,10.196,16482625,0,Thursday,9.97214,9.604503999999999,False,True,0.0
1057,2009-05-08,10.565,11.224,10.53,10.946,26580805,0,Friday,10.089679999999998,9.632837999999998,False,False,0.0
1058,2009-05-11,10.872,10.880999999999998,10.659,10.659,15032872,0,Monday,10.2269,9.668795999999997,False,False,0.0
1059,2009-05-12,10.789000000000001,10.789000000000001,10.454,10.565,13237301,0,Tuesday,10.339899999999998,9.702351999999998,False,False,0.0
1060,2009-05-13,10.547,10.565,10.362,10.482999999999999,11977448,0,Wednesday,10.395499999999998,9.729215999999997,False,True,0.0
1061,2009-05-14,10.502,10.761,10.399000000000001,10.669,12765059,0,Thursday,10.4289,9.753697999999996,False,True,0.0
1062,2009-05-15,10.705,10.890999999999998,10.632,10.751,20637074,0,Friday,10.4911,9.783163999999998,False,True,0.0
1063,2009-05-18,10.936,10.936,10.751,10.835999999999999,15955567,0,Monday,10.565999999999999,9.815211999999997,False,False,0.0
1064,2009-05-19,10.705,10.78,10.482999999999999,10.594000000000001,17134269,0,Tuesday,10.6123,9.839493999999998,False,False,0.0
1065,2009-05-20,10.640999999999998,10.817,10.539000000000001,10.575,13597412,0,Wednesday,10.6541,9.860473999999998,False,False,0.0
1066,2009-05-21,10.269,10.362,10.057,10.325,16266403,0,Thursday,10.653099999999998,9.870453999999999,False,False,0.0
1067,2009-05-22,10.213,10.427999999999999,10.187000000000001,10.325,10182449,0,Friday,10.617899999999999,9.883753999999996,False,True,0.0
1068,2009-05-26,10.039,10.659,10.039,10.632,9894535,0,Tuesday,10.5346,9.898975999999998,False,False,0.0
1069,2009-05-27,10.687000000000001,10.880999999999998,10.565,10.603,9031187,0,Wednesday,10.524399999999998,9.928823999999997,False,True,0.0
1070,2009-05-28,10.724,10.946,10.565,10.91,9434487,0,Thursday,10.5421,9.967011999999997,False,True,0.0
1071,2009-05-29,11.012,11.196,10.751,11.196,13949157,0,Friday,10.5931,10.011513999999998,False,True,0.0
1072,2009-06-01,11.456,11.456,11.177999999999999,11.243,10876658,0,Monday,10.668199999999999,10.059151999999997,False,True,0.0
1073,2009-06-02,11.262,11.520999999999999,11.16,11.411,16994961,0,Tuesday,10.7008,10.095289999999999,False,False,0.0
1074,2009-06-03,11.325999999999999,11.411,11.104000000000001,11.325999999999999,9217430,0,Wednesday,10.762899999999998,10.133839999999998,False,True,0.0
1075,2009-06-04,11.401,11.845,11.354000000000001,11.827,14548556,0,Thursday,10.838899999999999,10.168299999999999,False,True,0.0
1076,2009-06-05,11.845,12.020999999999999,11.577,11.845,14285411,0,Friday,10.996500000000001,10.213359999999998,False,False,0.0
1077,2009-06-08,11.782,11.864,11.548,11.827,8257311,0,Monday,11.153400000000001,10.257319999999998,False,False,0.0
1078,2009-06-09,11.957,11.985999999999999,11.753,11.808,9310712,0,Tuesday,11.345200000000002,10.29868,False,True,0.0
1079,2009-06-10,11.967,11.985999999999999,11.419,11.874,15029607,0,Wednesday,11.4732,10.34412,False,True,0.0
1080,2009-06-11,11.827,12.179,11.827,12.058,16354918,0,Thursday,11.583499999999999,10.388060000000001,False,False,0.0
1081,2009-06-12,12.049000000000001,12.049000000000001,11.661,12.020999999999999,6770470,0,Friday,11.6872,10.437719999999999,False,False,0.0
1082,2009-06-15,11.985999999999999,12.003,11.373,11.485,14013231,0,Monday,11.740199999999998,10.48132,False,False,0.0
1083,2009-06-16,11.558,11.715,11.401,11.401,11537818,0,Tuesday,11.769799999999998,10.50894,False,True,0.0
1084,2009-06-17,11.466,11.919,11.427999999999999,11.782,11462372,0,Wednesday,11.7838,10.53416,False,False,0.0
1085,2009-06-18,11.753,11.818,11.494000000000002,11.642000000000001,7536107,0,Thursday,11.818999999999999,10.570479999999998,False,True,0.0
1086,2009-06-19,11.818,12.058,11.715,11.937999999999999,10617519,0,Friday,11.8163,10.610159999999999,False,False,0.0
1087,2009-06-22,11.808,11.855,11.427999999999999,11.427999999999999,10138746,0,Monday,11.8189,10.646119999999998,False,False,0.0
1088,2009-06-23,11.520999999999999,11.54,11.187999999999999,11.345,9351391,0,Tuesday,11.775300000000001,10.679300000000001,False,True,0.0
1089,2009-06-24,11.456,11.652000000000001,11.354000000000001,11.520999999999999,10402078,0,Wednesday,11.7242,10.71154,False,True,0.0
1090,2009-06-25,11.494000000000002,11.743,11.427999999999999,11.715,8012530,0,Thursday,11.690900000000001,10.75549,False,True,0.0
1091,2009-06-26,11.835999999999999,11.892000000000001,11.633,11.734000000000002,18596296,0,Friday,11.6696,10.79219,False,True,0.0
1092,2009-06-29,11.818,11.901,11.715,11.782,8119877,0,Monday,11.6528,10.840758000000003,False,False,0.0
1093,2009-06-30,11.782,11.901,11.623,11.706,10496902,0,Tuesday,11.6752,10.880458,False,True,0.0
1094,2009-07-01,11.79,12.039000000000001,11.577,11.818,8832281,0,Wednesday,11.7076,10.930880000000002,False,False,0.0
1095,2009-07-02,11.772,11.818,11.382,11.512,7129737,0,Thursday,11.709499999999998,10.978902000000003,False,False,0.0
1096,2009-07-06,11.456,11.456,11.17,11.299000000000001,7995134,0,Monday,11.673300000000001,11.022268000000004,False,False,0.0
1097,2009-07-07,11.335999999999999,11.401,10.9,10.919,9975086,0,Tuesday,11.6261,11.061196000000002,False,False,0.0
1098,2009-07-08,10.890999999999998,10.974,10.511,10.640999999999998,20978096,0,Wednesday,11.563099999999999,11.08902,False,True,0.0
1099,2009-07-09,10.77,10.817,10.575,10.705,16446551,0,Thursday,11.494499999999999,11.11124,False,False,0.0
1100,2009-07-10,10.565,10.77,10.399000000000001,10.464,14172399,0,Friday,11.4016,11.12272,False,True,0.0
1101,2009-07-13,10.575,10.575,10.168,10.511,16789804,0,Monday,11.2755,11.13086,False,True,0.0
1102,2009-07-14,10.472999999999999,10.557,10.307,10.520999999999999,16277094,0,Tuesday,11.140999999999998,11.13866,False,True,0.0
1103,2009-07-15,10.696,10.817,10.565,10.714,12109708,0,Wednesday,11.032399999999999,11.148839999999998,True,False,-1.0
1104,2009-07-16,10.724,10.761,10.613,10.714,16665921,0,Thursday,10.925799999999999,11.158479999999999,False,True,0.0
1105,2009-07-17,10.751,10.929,10.677999999999999,10.844000000000001,15235673,0,Friday,10.823699999999999,11.16904,False,True,0.0
1106,2009-07-20,10.91,11.132,10.890999999999998,11.104000000000001,14959463,0,Monday,10.769099999999998,11.181659999999999,False,False,0.0
1107,2009-07-21,11.085,11.17,10.946,11.065999999999999,13520733,0,Tuesday,10.744,11.19206,False,False,0.0
1108,2009-07-22,10.890999999999998,10.993,10.696,10.854000000000001,13014079,0,Wednesday,10.743999999999998,11.19244,False,False,0.0
1109,2009-07-23,10.761,10.91,10.640999999999998,10.854000000000001,16923297,0,Thursday,10.743099999999998,11.191880000000001,False,False,0.0
1110,2009-07-24,10.677999999999999,10.751,10.409,10.696,15781248,0,Friday,10.7544,11.1945,False,False,0.0
1111,2009-07-27,10.705,10.825999999999999,10.335,10.427999999999999,17937226,0,Monday,10.7674,11.198560000000002,False,True,0.0
1112,2009-07-28,10.288,10.565,10.001,10.547,31205871,0,Tuesday,10.7489,11.19022,False,False,0.0
1113,2009-07-29,10.520999999999999,10.808,10.437000000000001,10.539000000000001,22077263,0,Wednesday,10.731399999999999,11.18192,False,True,0.0
1114,2009-07-30,10.677999999999999,10.880999999999998,10.539000000000001,10.565,11523482,0,Thursday,10.7268,11.181379999999999,False,True,0.0
1115,2009-07-31,10.520999999999999,10.732999999999999,10.520999999999999,10.613,9870342,0,Friday,10.703799999999998,11.17898,False,True,0.0
1116,2009-08-03,10.789000000000001,10.844000000000001,10.539000000000001,10.622,17420610,0,Monday,10.6917,11.189380000000002,False,True,0.0
1117,2009-08-04,10.640999999999998,11.104000000000001,10.584000000000001,10.965,17401480,0,Tuesday,10.647299999999998,11.19794,False,False,0.0
1118,2009-08-05,11.095,11.114,10.603,10.705,23817773,0,Wednesday,10.667699999999998,11.219060000000004,False,True,0.0
1119,2009-08-06,11.140999999999998,12.003,11.075999999999999,11.845,40418090,0,Thursday,10.705699999999998,11.228140000000002,False,False,0.0
1120,2009-08-07,11.957,12.049000000000001,11.520999999999999,11.548,21141264,0,Friday,10.833599999999999,11.252800000000002,False,False,0.0
1121,2009-08-10,11.558,11.595999999999998,11.345,11.447000000000001,12326959,0,Monday,10.918899999999999,11.263720000000001,False,False,0.0
1122,2009-08-11,11.456,11.504000000000001,11.196,11.243,10805622,0,Tuesday,11.0357,11.26372,False,True,0.0
1123,2009-08-12,11.232999999999999,11.677999999999999,11.17,11.504000000000001,14941687,0,Wednesday,11.1069,11.26314,False,False,0.0
1124,2009-08-13,11.548,11.614,11.427999999999999,11.447000000000001,10834272,0,Thursday,11.1939,11.26758,False,True,0.0
1125,2009-08-14,11.325999999999999,11.782,11.270999999999999,11.763,16065887,0,Friday,11.274399999999998,11.266080000000002,True,False,1.0
1126,2009-08-17,11.447000000000001,11.53,11.123,11.151,19515993,0,Monday,11.340199999999996,11.258120000000002,False,True,0.0
1127,2009-08-18,11.187999999999999,11.325999999999999,11.177999999999999,11.317,14262222,0,Tuesday,11.394899999999998,11.24624,False,False,0.0
1128,2009-08-19,11.299000000000001,11.411,11.104000000000001,11.17,26950897,0,Wednesday,11.415299999999998,11.23308,False,True,0.0
1129,2009-08-20,11.151,11.262,11.123,11.196,21679675,0,Thursday,11.416300000000001,11.216759999999999,False,True,0.0
1130,2009-08-21,11.215,11.401,11.215,11.317,15306619,0,Friday,11.342099999999999,11.20452,False,False,0.0
1131,2009-08-24,11.67,11.67,11.17,11.270999999999999,12392881,0,Monday,11.3533,11.196940000000001,False,False,0.0
1132,2009-08-25,11.270999999999999,11.382,10.936,11.003,16472063,0,Tuesday,11.3348,11.182640000000001,False,False,0.0
1133,2009-08-26,10.946,10.974,10.742,10.91,20610586,0,Wednesday,11.3061,11.170400000000004,False,False,0.0
1134,2009-08-27,10.993,11.075999999999999,10.751,10.78,21170110,0,Thursday,11.2506,11.16094,False,True,0.0
1135,2009-08-28,10.872,11.039000000000001,10.742,10.835999999999999,13856659,0,Friday,11.205200000000001,11.14332,False,False,0.0
1136,2009-08-31,11.065999999999999,11.065999999999999,10.632,10.761,20689231,0,Monday,11.167100000000001,11.12828,False,False,0.0
1137,2009-09-01,10.789000000000001,10.91,10.427999999999999,10.584000000000001,15134013,0,Tuesday,11.1272,11.107899999999999,False,True,0.0
1138,2009-09-02,10.65,10.880999999999998,10.547,10.789000000000001,14536021,0,Wednesday,11.0623,11.090480000000003,True,False,-1.0
1139,2009-09-03,10.880999999999998,10.9,10.565,10.705,13455966,0,Thursday,11.0353,11.078980000000001,False,True,0.0
1140,2009-09-04,10.732999999999999,10.880999999999998,10.659,10.854000000000001,11222389,0,Friday,10.9871,11.063760000000002,False,True,0.0
1141,2009-09-08,10.965,11.095,10.91,11.065999999999999,13875111,0,Tuesday,10.916599999999999,11.046340000000002,False,False,0.0
