,Date,Open,High,Low,Close,Volume,OpenInt,Weekday,MA10,MA50,Target,UpDown
1089,2003-07-11,28.302,28.605,28.266,28.469,75743135,0,Friday,27.6898,26.457179999999997,False,True
1090,2003-07-14,28.919,29.285,28.676,28.808000000000003,94529415,0,Monday,27.877,26.54484,False,True
1091,2003-07-15,29.087,29.194000000000003,28.563000000000002,28.846999999999998,83937830,0,Tuesday,28.0884,26.632820000000002,False,True
1092,2003-07-16,29.033,29.068,28.379,28.761999999999997,89603984,0,Wednesday,28.335799999999995,26.70688,False,False
1093,2003-07-17,28.335,28.475,27.761999999999997,27.886999999999997,129990616,0,Thursday,28.4497,26.76882,False,False
1094,2003-07-18,28.076999999999998,28.214000000000002,27.649,27.971999999999998,90043156,0,Friday,28.5115,26.82226,False,True
1095,2003-07-21,27.936,27.989,27.372,27.613000000000003,124494777,0,Monday,28.535500000000003,26.88288,False,False
1096,2003-07-22,27.822,28.171,27.598000000000003,28.028000000000002,102280680,0,Tuesday,28.475899999999996,26.937759999999994,False,True
1097,2003-07-23,28.065,28.291,27.709,28.255,77227609,0,Wednesday,28.4052,26.991919999999997,False,True
1098,2003-07-24,28.484,28.639,27.798000000000002,27.886999999999997,92801866,0,Thursday,28.406,27.049639999999997,False,False
1099,2003-07-25,27.834,28.467,27.511,28.430999999999997,92503804,0,Friday,28.359199999999998,27.089940000000002,False,True
1100,2003-07-28,28.49,28.607,28.259,28.517,62824034,0,Monday,28.316300000000002,27.145559999999996,False,True
1101,2003-07-29,28.552,28.633000000000003,27.935,28.303,90092689,0,Tuesday,28.262800000000006,27.202779999999997,False,False
1102,2003-07-30,28.354,28.38,28.013,28.093000000000004,63320375,0,Wednesday,28.1949,27.259840000000004,False,False
1103,2003-07-31,28.423000000000002,28.908,28.183000000000003,28.430999999999997,95673955,0,Thursday,28.203700000000005,27.331819999999997,False,True
1104,2003-08-01,28.338,28.426,27.989,28.131,82247026,0,Friday,28.2298,27.40414,False,False
1105,2003-08-04,28.094,28.434,27.575,28.121,107745582,0,Monday,28.245600000000003,27.469600000000003,False,False
1106,2003-08-05,28.092,28.156,26.921,27.02,124152038,0,Tuesday,28.2726,27.529979999999995,False,False
1107,2003-08-06,27.151,27.519000000000002,26.92,27.003,108250484,0,Wednesday,28.1812,27.57348,False,False
1108,2003-08-07,27.025,27.284000000000002,26.845,27.103,75288480,0,Thursday,28.035299999999996,27.592399999999998,False,True
1109,2003-08-08,27.209,27.318,26.761,26.889,74567904,0,Friday,27.972799999999996,27.61382,False,False
1110,2003-08-11,26.903000000000002,27.37,26.859,27.188000000000002,71235362,0,Monday,27.814100000000003,27.62364,False,True
1111,2003-08-12,27.281999999999996,27.63,27.12,27.593000000000004,66737935,0,Tuesday,27.687100000000004,27.631240000000002,False,True
1112,2003-08-13,27.703000000000003,27.784000000000002,27.408,27.603,64828479,0,Wednesday,27.622000000000003,27.658820000000006,True,True
1113,2003-08-14,27.614,27.892,27.427,27.631999999999998,56216530,0,Thursday,27.541100000000007,27.67802000000001,False,True
1114,2003-08-15,27.726,27.985,27.662,27.878,31437340,0,Friday,27.479900000000004,27.693720000000013,False,True
1115,2003-08-18,28.003,28.63,27.932,28.594,75163108,0,Monday,27.470800000000004,27.69556000000001,False,True
1116,2003-08-19,28.72,28.96,28.485,28.951,76259178,0,Tuesday,27.5336,27.733420000000006,False,True
1117,2003-08-20,28.708000000000002,29.08,28.635,28.875999999999998,65118778,0,Wednesday,27.689299999999996,27.77348000000001,False,False
1118,2003-08-21,29.14,29.351,28.855,29.185,86290827,0,Thursday,27.900799999999997,27.818460000000005,True,True
1119,2003-08-22,29.741,29.840999999999998,28.954,29.01,103992556,0,Friday,28.154000000000003,27.865320000000008,False,False
1120,2003-08-25,28.939,29.099,28.804000000000002,29.073,48132290,0,Monday,28.357599999999998,27.895700000000005,False,True
1121,2003-08-26,28.869,29.144000000000002,28.448,29.101,89270465,0,Tuesday,28.5163,27.93350000000001,False,True
1122,2003-08-27,29.052,29.358,28.943,29.33,53159086,0,Wednesday,28.651199999999996,27.959660000000003,False,True
1123,2003-08-28,29.456999999999997,29.619,29.081,29.590999999999998,61849491,0,Thursday,28.835499999999996,28.00042,False,True
1124,2003-08-29,29.541999999999998,29.916999999999998,29.488000000000003,29.857,59440634,0,Friday,29.017099999999992,28.03726,False,True
1125,2003-09-02,29.949,30.308000000000003,29.628,30.289,89797100,0,Tuesday,29.211699999999997,28.087259999999993,False,True
1126,2003-09-03,30.493000000000002,30.584,30.09,30.272,95314873,0,Wednesday,29.389,28.154699999999988,False,False
1127,2003-09-04,30.250999999999998,30.599,30.131999999999998,30.544,71283027,0,Thursday,29.5433,28.228059999999992,False,True
1128,2003-09-05,30.38,30.714000000000002,30.113000000000003,30.357,101774386,0,Friday,29.667299999999994,28.305039999999984,False,False
1129,2003-09-08,30.404,30.881,30.362,30.853,77483947,0,Monday,29.733600000000003,28.381879999999995,False,True
1130,2003-09-09,30.694000000000003,30.754,30.337,30.486,98196349,0,Tuesday,29.909100000000002,28.454819999999994,False,False
1131,2003-09-10,30.182,30.307,29.608,29.752,124823395,0,Wednesday,30.040400000000005,28.51899999999999,False,False
1132,2003-09-11,29.76,30.208000000000002,29.517,30.08,108378565,0,Thursday,30.111199999999997,28.583019999999987,False,True
1133,2003-09-12,29.815,30.261,29.552,30.244,117381752,0,Friday,30.147,28.63539999999999,False,True
1134,2003-09-15,30.264,30.326999999999998,29.904,29.949,61047361,0,Monday,30.2192,28.69149999999999,False,False
1135,2003-09-16,29.973000000000003,30.784000000000002,29.973000000000003,30.759,97813632,0,Tuesday,30.221599999999995,28.737039999999993,False,True
1136,2003-09-17,30.701999999999998,30.851,30.429000000000002,30.64,89229128,0,Wednesday,30.242499999999996,28.78271999999999,False,False
1137,2003-09-18,30.554000000000002,31.171999999999997,30.399,31.099,102295857,0,Thursday,30.272799999999997,28.818359999999995,False,True
1138,2003-09-19,31.108,31.171999999999997,30.725,30.92,78057159,0,Friday,30.345599999999997,28.87099999999999,False,False
1139,2003-09-22,30.524,30.588,30.203000000000003,30.338,108993384,0,Monday,30.3576,28.91544,False,False
1140,2003-09-23,30.38,30.909000000000002,30.329,30.872,87019710,0,Tuesday,30.326200000000007,28.944659999999995,False,True
1141,2003-09-24,30.857,30.866,29.66,29.706,128672575,0,Wednesday,30.393700000000003,28.980059999999998,False,False
1142,2003-09-25,29.848000000000003,30.169,29.293000000000003,29.32,131529345,0,Thursday,30.402499999999996,28.99636,False,False
1143,2003-09-26,29.406999999999996,29.656999999999996,29.075,29.129,119202995,0,Friday,30.361700000000003,29.01780000000001,False,False
1144,2003-09-29,29.3,29.666,29.023000000000003,29.639,108304523,0,Monday,30.265300000000003,29.042260000000006,False,True
1145,2003-09-30,29.436,29.47,28.936,28.99,133221739,0,Tuesday,30.211599999999997,29.072260000000007,False,False
1146,2003-10-01,29.163,29.721,28.997,29.648000000000003,119249919,0,Wednesday,30.0577,29.099080000000008,False,True
1147,2003-10-02,29.599,29.893,29.447,29.741999999999997,93834568,0,Thursday,29.962200000000003,29.129760000000005,False,True
1148,2003-10-03,30.269000000000002,30.82,30.243000000000002,30.573,126220824,0,Friday,29.878300000000007,29.165460000000007,False,True
1149,2003-10-06,30.656999999999996,30.804000000000002,30.455,30.795,54977058,0,Monday,29.891600000000004,29.221920000000004,False,True
1150,2003-10-07,30.549,30.988000000000003,30.410999999999998,30.988000000000003,89576195,0,Tuesday,29.908500000000004,29.263100000000005,False,True
1151,2003-10-08,31.129,31.156,30.601999999999997,30.785,79831139,0,Wednesday,29.935700000000004,29.314640000000004,False,False
1152,2003-10-09,31.219,31.544,30.788,31.025,132185853,0,Thursday,30.072799999999994,29.371940000000006,False,True
1153,2003-10-10,31.092,31.324,30.976999999999997,31.307,76442605,0,Friday,30.241300000000003,29.425320000000006,False,True
1154,2003-10-13,31.424,31.631,31.226,31.514,68123041,0,Monday,30.453699999999998,29.487040000000007,False,True
1155,2003-10-14,31.394000000000002,31.688000000000002,31.268,31.599,69628878,0,Tuesday,30.6495,29.55304,False,True
1156,2003-10-15,32.012,32.056,31.322,31.456,108529862,0,Wednesday,30.9344,29.63144,False,False
1157,2003-10-16,31.39,31.773000000000003,31.354,31.712,82696653,0,Thursday,31.1135,29.71622,False,True
1158,2003-10-17,31.663,31.735,30.939,30.948,109364403,0,Friday,31.2529,29.80898,False,False
1159,2003-10-20,30.987,31.371,30.85,31.334,84477168,0,Monday,31.285899999999998,29.884539999999998,False,True
1160,2003-10-21,31.425,31.701999999999998,31.245,31.524,82139844,0,Tuesday,31.3735,29.974980000000002,False,True
1161,2003-10-22,31.195999999999998,31.230999999999998,30.791999999999998,30.910999999999998,98575474,0,Wednesday,31.380200000000002,30.05326,False,False
1162,2003-10-23,30.535,30.855,30.443,30.553,106705275,0,Thursday,31.311799999999995,30.109899999999996,False,False
1163,2003-10-24,30.215999999999998,30.61,29.945999999999998,30.581999999999997,113822951,0,Friday,31.224200000000003,30.161940000000005,False,True
1164,2003-10-27,30.655,30.803,30.435,30.592,71130261,0,Monday,31.1473,30.220519999999997,False,True
1165,2003-10-28,30.784000000000002,31.660999999999998,30.733,31.619,120085920,0,Tuesday,31.0863,30.276140000000005,False,True
1166,2003-10-29,31.480999999999998,31.669,31.366,31.59,82823914,0,Wednesday,31.0332,30.33136,False,False
1167,2003-10-30,32.021,32.191,31.421999999999997,31.646,106310469,0,Thursday,31.096300000000003,30.397619999999996,False,True
1168,2003-10-31,31.69,31.734,31.35,31.456,62038091,0,Friday,31.099,30.448619999999995,False,False
1169,2003-11-03,31.68,32.171,31.619,31.978,79561444,0,Monday,31.168300000000006,30.487399999999997,False,True
1170,2003-11-04,31.921999999999997,32.08,31.706,31.767,67123985,0,Tuesday,31.218000000000007,30.547060000000002,False,False
1171,2003-11-05,31.763,32.095,31.434,32.05,75382615,0,Wednesday,31.274700000000003,30.604940000000003,False,True
1172,2003-11-06,32.001,32.162,31.6,32.134,101289410,0,Thursday,31.421299999999995,30.663920000000005,False,True
1173,2003-11-07,32.265,32.356,31.834,31.862,71014542,0,Friday,31.626199999999994,30.72008,False,False
1174,2003-11-10,31.924,31.961,31.377,31.465,77048662,0,Monday,31.7531,30.767720000000008,False,False
1175,2003-11-11,31.434,31.57,31.166999999999998,31.354,84544810,0,Tuesday,31.818099999999998,30.797420000000002,False,False
1176,2003-11-12,31.45,32.156,31.423000000000002,32.022,89869788,0,Wednesday,31.815000000000005,30.81656,False,True
1177,2003-11-13,31.933000000000003,32.1,31.788,31.986,71845698,0,Thursday,31.8062,30.8502,False,False
1178,2003-11-14,32.023,32.211999999999996,31.254,31.334,101684635,0,Friday,31.839500000000005,30.88306,False,False
1179,2003-11-17,31.158,31.218000000000004,30.641,31.015,120834921,0,Monday,31.787300000000005,30.898139999999998,False,False
1180,2003-11-18,31.185,31.273000000000003,30.247,30.299,121424683,0,Tuesday,31.713599999999996,30.90795999999999,False,False
1181,2003-11-19,30.409000000000002,30.759,30.296,30.592,96533824,0,Wednesday,31.5782,30.91249999999999,False,True
1182,2003-11-20,30.336,31.014,30.238000000000003,30.299,131193364,0,Thursday,31.411699999999996,30.924019999999988,False,False
1183,2003-11-21,30.473000000000003,30.638,30.163,30.612,91461833,0,Friday,31.232499999999998,30.937179999999984,False,True
1184,2003-11-24,30.866,31.52,30.820999999999998,31.456,102951903,0,Monday,31.126700000000007,30.949219999999986,False,True
1185,2003-11-25,31.557,31.699,31.377,31.456,81102042,0,Tuesday,31.139,30.98089999999999,False,False
1186,2003-11-26,31.651999999999997,31.758000000000003,31.125,31.599,81467893,0,Wednesday,31.1592,30.999899999999993,False,True
1187,2003-11-28,31.53,31.741999999999997,31.483,31.636999999999997,27737679,0,Friday,31.118900000000004,31.019419999999986,False,True
1188,2003-12-01,31.94,32.205999999999996,31.723000000000003,32.107,92544249,0,Monday,31.110600000000005,31.03606,False,True
1189,2003-12-02,32.036,32.241,31.82,31.93,69888178,0,Tuesday,31.198400000000003,31.06629999999999,False,False
1190,2003-12-03,32.05,32.301,31.524,31.524,120285726,0,Wednesday,31.2849,31.099699999999988,False,False
1191,2003-12-04,31.64,31.936,31.371,31.862,114435653,0,Thursday,31.407999999999998,31.115359999999992,False,True
1192,2003-12-05,31.541999999999998,31.744,31.263,31.334,97835631,0,Friday,31.5286,31.149239999999995,False,False
1193,2003-12-08,31.318,31.594,31.101999999999997,31.514,97243613,0,Monday,31.613099999999996,31.187459999999998,False,True
1194,2003-12-09,31.691,31.71,30.718000000000004,30.785,122954382,0,Tuesday,31.695600000000002,31.23528,False,False
1195,2003-12-10,30.846,31.028000000000002,30.517,30.901999999999997,115758702,0,Wednesday,31.624499999999994,31.263479999999994,False,True
1196,2003-12-11,30.853,31.65,30.844,31.572,121178051,0,Thursday,31.544600000000003,31.297279999999997,False,True
1197,2003-12-12,31.578000000000003,31.604,31.208000000000002,31.514,80725174,0,Friday,31.549400000000002,31.336859999999998,False,False
1198,2003-12-15,32.126,32.18,30.984,31.099,118647889,0,Monday,31.568,31.374000000000002,False,False
1199,2003-12-16,31.112,31.318,30.778000000000002,31.166,100478666,0,Tuesday,31.475600000000004,31.383100000000002,False,True
1200,2003-12-17,31.133000000000003,31.302,30.916999999999998,31.22,76636665,0,Wednesday,31.3839,31.39478,True,True
1201,2003-12-18,31.25,31.868000000000002,31.25,31.796,100628403,0,Thursday,31.344900000000003,31.3972,False,True
1202,2003-12-19,31.845,31.881999999999998,31.478,31.712,100372417,0,Friday,31.3752,31.409720000000004,False,False
1203,2003-12-22,31.61,31.905,31.557,31.805,71104607,0,Monday,31.4044,31.42008,False,True
1204,2003-12-23,31.835,32.211999999999996,31.773000000000003,32.05,74920899,0,Tuesday,31.418799999999997,31.4283,False,True
1205,2003-12-24,32.063,32.225,32.027,32.115,50122385,0,Wednesday,31.5405,31.44168,True,True
1206,2003-12-26,32.168,32.284,32.043,32.069,28503270,0,Friday,31.672000000000004,31.444800000000004,False,False
1207,2003-12-29,32.231,32.679,32.222,32.597,70758023,0,Monday,31.737299999999998,31.461620000000003,False,True
1208,2003-12-30,32.685,32.73,32.477,32.713,53927983,0,Tuesday,31.793200000000002,31.482059999999997,False,True
1209,2003-12-31,32.759,32.777,32.427,32.616,67624177,0,Wednesday,31.957900000000002,31.5175,False,False
1210,2004-01-02,32.799,32.915,32.406,32.53,61734845,0,Friday,32.1245,31.544979999999995,False,False
1211,2004-01-05,32.728,33.244,32.709,33.183,77930515,0,Monday,32.272299999999994,31.57562,False,True
1212,2004-01-06,33.177,33.478,33.059,33.408,67099832,0,Tuesday,32.4055,31.628459999999997,False,True
1213,2004-01-07,33.35,33.71,33.165,33.71,80291987,0,Wednesday,32.579499999999996,31.69114,False,True
1214,2004-01-08,33.856,33.991,33.632,33.972,85860089,0,Thursday,32.781600000000005,31.75516,False,True
1215,2004-01-09,33.738,34.312,33.63,33.755,105397755,0,Friday,32.9491,31.814239999999995,False,False
1216,2004-01-12,33.863,34.312,33.711,34.294000000000004,86811565,0,Monday,33.1186,31.861879999999996,False,True
1217,2004-01-13,34.239000000000004,34.323,33.64,33.955,103916336,0,Tuesday,33.3194,31.906239999999997,False,False
1218,2004-01-14,34.067,34.217,33.771,34.067,76147252,0,Wednesday,33.4576,31.95378,False,True
1219,2004-01-15,33.929,34.402,33.66,34.152,116745302,0,Thursday,33.5746,31.998759999999997,False,True
1220,2004-01-16,34.33,34.555,34.143,34.501,86445414,0,Friday,33.727700000000006,32.04692,False,True
1221,2004-01-20,34.652,34.891999999999996,34.275999999999996,34.481,91649519,0,Tuesday,33.920100000000005,32.1047,False,False
1222,2004-01-21,34.34,34.582,33.991,34.330999999999996,125411969,0,Wednesday,34.0364,32.15148,False,False
1223,2004-01-22,34.491,34.615,34.053000000000004,34.133,100661430,0,Thursday,34.1505,32.196,False,False
1224,2004-01-23,34.18,34.403,33.795,34.001999999999995,99215950,0,Friday,34.182900000000004,32.24112,False,False
1225,2004-01-26,33.973,34.573,33.847,34.52,94507672,0,Monday,34.20639999999999,32.2919,False,True
1226,2004-01-27,34.453,34.563,33.721,33.764,108632160,0,Tuesday,34.2654,32.35195999999999,False,False
1227,2004-01-28,33.943000000000005,34.05,33.101,33.193000000000005,143031032,0,Wednesday,34.235800000000005,32.392160000000004,False,False
1228,2004-01-29,33.312,33.376,32.795,33.312,160891146,0,Thursday,34.16029999999999,32.41794,False,True
1229,2004-01-30,33.277,33.493,33.073,33.164,94193597,0,Friday,34.0951,32.46032,False,False
1230,2004-02-02,33.282,33.535,32.942,33.078,105628842,0,Monday,33.9903,32.50226000000001,False,False
1231,2004-02-03,33.022,33.315,32.959,33.04,82140980,0,Tuesday,33.8273,32.554520000000004,False,False
1232,2004-02-04,32.762,32.977,32.501,32.501,122876880,0,Wednesday,33.6695,32.60304000000001,False,False
1233,2004-02-05,32.662,32.839,32.5,32.626,108189438,0,Thursday,33.4866,32.646820000000005,False,True
1234,2004-02-06,32.746,33.353,32.683,33.22,119792125,0,Friday,33.343199999999996,32.68442,False,True
1235,2004-02-09,33.407,33.442,33.148,33.211999999999996,65743475,0,Monday,33.2866,32.72142000000001,False,False
1236,2004-02-10,33.15,33.463,33.122,33.255,72715839,0,Tuesday,33.1563,32.75138000000001,False,True
1237,2004-02-11,33.309,33.695,33.16,33.614000000000004,103414998,0,Wednesday,33.0929,32.78696000000001,False,True
1238,2004-02-12,33.566,33.726,33.313,33.321,78872103,0,Thursday,33.1183,32.819480000000006,False,False
1239,2004-02-13,33.452,33.971,32.888000000000005,33.049,101232361,0,Friday,33.1358,32.8478,False,False
1240,2004-02-17,33.348,33.653,33.294000000000004,33.492,77891746,0,Tuesday,33.1424,32.873760000000004,False,True
1241,2004-02-18,33.561,33.704,33.391,33.597,79325357,0,Wednesday,33.196299999999994,32.912180000000006,False,True
1242,2004-02-19,33.874,33.900999999999996,32.933,33.078,112740788,0,Thursday,33.3075,32.95882,False,False
1243,2004-02-20,33.099000000000004,33.226,32.698,32.974000000000004,147944608,0,Friday,33.35119999999999,32.99444,False,False
1244,2004-02-23,33.098,33.125,32.302,32.607,139957237,0,Monday,33.386399999999995,33.02258,False,False
1245,2004-02-24,32.477,32.791,32.298,32.53,139177433,0,Tuesday,33.2934,33.0552,False,False
1246,2004-02-25,32.595,32.809,32.504,32.731,83217717,0,Wednesday,33.2379,33.09004,False,True
1247,2004-02-26,32.626,32.955999999999996,32.482,32.803000000000004,79732530,0,Thursday,33.1696,33.111,False,True
1248,2004-02-27,32.89,33.051,32.451,32.722,111079009,0,Friday,33.102,33.126279999999994,True,False
1249,2004-03-01,32.812,33.163000000000004,32.625,33.144,89094376,0,Monday,33.038,33.16028,False,True
1250,2004-03-02,33.079,33.256,32.749,32.757,102329619,0,Tuesday,33.0111,33.1992,False,False
1251,2004-03-03,32.659,32.766,32.393,32.578,93836307,0,Wednesday,32.9209,33.22738,False,False
1252,2004-03-04,32.603,32.951,32.558,32.889,73662041,0,Thursday,32.7938,33.24254,False,True
1253,2004-03-05,32.578,33.232,32.525,32.766,132031978,0,Friday,32.741699999999994,33.2619,False,False
1254,2004-03-08,32.826,32.942,31.97,32.003,125850700,0,Monday,32.7145,33.28172,False,False
1255,2004-03-09,32.034,32.186,31.774,31.901,141008201,0,Tuesday,32.6702,33.28114,False,False
1256,2004-03-10,31.988000000000003,32.211,31.432,31.485,150018759,0,Wednesday,32.6095,33.27754,False,False
1257,2004-03-11,31.372,31.783,31.131999999999998,31.194000000000003,170062721,0,Thursday,32.4841,33.260360000000006,False,False
1258,2004-03-12,31.471999999999998,31.838,31.445999999999998,31.767,132311951,0,Friday,32.3423,33.23610000000001,False,True
1259,2004-03-15,31.634,31.668000000000003,31.141,31.21,129459784,0,Monday,32.2245,33.2136,False,False
1260,2004-03-16,31.410999999999998,31.538,30.984,31.269000000000002,137776720,0,Tuesday,32.0577,33.18584,False,True
1261,2004-03-17,31.499000000000002,31.866,31.471,31.756999999999998,102485461,0,Wednesday,31.941699999999997,33.16126,False,True
1262,2004-03-18,31.645,31.725,31.285999999999998,31.619,124348123,0,Thursday,31.845900000000007,33.13062,False,False
1263,2004-03-19,31.565,31.725,31.064,31.09,111746894,0,Friday,31.744600000000002,33.094919999999995,False,False
1264,2004-03-22,30.891,30.909000000000002,30.441,30.695999999999998,149640786,0,Monday,31.551099999999998,33.035619999999994,False,False
1265,2004-03-23,30.94,30.996,30.418000000000003,30.436999999999998,140800587,0,Tuesday,31.441699999999997,32.979659999999996,False,False
1266,2004-03-24,30.548000000000002,30.976999999999997,30.418000000000003,30.785,132898997,0,Wednesday,31.2977,32.91336,False,True
1267,2004-03-25,31.000999999999998,31.725,30.974,31.619,158855292,0,Thursday,31.2606,32.8486,False,True
1268,2004-03-26,31.578000000000003,31.825,31.486,31.504,87681004,0,Friday,31.2712,32.79882,False,False
1269,2004-03-29,31.761,32.165,31.743000000000002,32.013000000000005,116117893,0,Monday,31.2839,32.75545999999999,False,True
1270,2004-03-30,31.913,32.152,31.776,32.124,106990107,0,Tuesday,31.3341,32.70711999999999,False,True
1271,2004-03-31,32.13,32.203,31.854,32.06,96132331,0,Wednesday,31.397199999999998,32.656679999999994,False,False
1272,2004-04-01,32.039,32.431999999999995,32.012,32.354,104000102,0,Thursday,31.4366,32.610659999999996,False,True
1273,2004-04-02,33.004,33.245,32.673,33.193000000000005,163155907,0,Friday,31.580500000000008,32.58091999999999,False,True
1274,2004-04-05,33.108000000000004,33.547,33.071999999999996,33.501999999999995,75289388,0,Monday,31.8022,32.559479999999986,False,True
1275,2004-04-06,33.239000000000004,33.317,33.024,33.078,110245020,0,Tuesday,32.0321,32.54479999999999,False,False
1276,2004-04-07,33.094,33.203,32.799,33.049,101718012,0,Wednesday,32.286699999999996,32.517619999999994,False,False
1277,2004-04-08,33.417,33.452,32.87,33.049,86261510,0,Thursday,32.5283,32.507099999999994,True,False
1278,2004-04-12,33.122,33.318000000000005,33.086,33.255,61791176,0,Monday,32.682700000000004,32.503299999999996,False,True
1279,2004-04-13,33.402,33.419000000000004,32.614000000000004,32.766,112488063,0,Tuesday,32.8468,32.505799999999994,False,False
1280,2004-04-14,32.568000000000005,33.052,32.524,32.926,127067446,0,Wednesday,32.9123,32.491519999999994,False,True
1281,2004-04-15,32.879,32.978,32.228,32.344,138110761,0,Thursday,32.9872,32.48866,False,False
1282,2004-04-16,32.387,32.491,32.016999999999996,32.286,123782643,0,Friday,33.022000000000006,32.48116,False,False
1283,2004-04-19,32.217,32.738,32.19,32.683,95945429,0,Monday,32.94330000000001,32.47226,False,True
1284,2004-04-20,32.751999999999995,32.911,31.883000000000003,31.92,133631548,0,Tuesday,32.9077,32.47238,False,False
1285,2004-04-21,32.11,32.299,31.888,32.192,131754081,0,Wednesday,32.7948,32.446439999999996,False,True
1286,2004-04-22,32.208,33.11,32.189,33.03,153828758,0,Thursday,32.7062,32.427600000000005,False,True
1287,2004-04-23,33.17,33.328,33.009,33.284,102687470,0,Friday,32.6815,32.42482,False,True
1288,2004-04-26,33.262,33.361999999999995,32.79,33.049,83149660,0,Monday,32.695499999999996,32.41874,False,False
1289,2004-04-27,33.055,33.268,32.821999999999996,32.984,97864576,0,Tuesday,32.6608,32.4108,False,False
1290,2004-04-28,32.836,32.845,32.22,32.382,124921216,0,Wednesday,32.687599999999996,32.400560000000006,False,False
1291,2004-04-29,32.284,32.506,31.579,31.881,175417695,0,Thursday,32.6281,32.375020000000006,False,False
1292,2004-04-30,31.906,32.03,31.065,31.109,168581080,0,Friday,32.58,32.335660000000004,False,False
1293,2004-05-03,31.311999999999998,31.776,31.211,31.401,130791696,0,Monday,32.48950000000001,32.299920000000014,False,True
1294,2004-05-04,31.496,31.982,31.335,31.534000000000002,141050928,0,Tuesday,32.3639,32.26788000000001,False,True
1295,2004-05-05,31.688000000000002,31.941,31.491,31.787,109012791,0,Wednesday,32.3217,32.25210000000001,False,True
1296,2004-05-06,31.516,31.703000000000003,31.176,31.543000000000003,114842829,0,Thursday,32.252500000000005,32.23052000000001,False,False
1297,2004-05-07,31.396,31.886999999999997,31.233,31.287,153890680,0,Friday,32.0751,32.20592000000001,True,False
1298,2004-05-10,31.015,31.218000000000004,30.788,31.015,175450654,0,Monday,31.8504,32.16842000000001,False,False
1299,2004-05-11,31.288,31.654,31.243000000000002,31.485,134670535,0,Tuesday,31.673700000000004,32.137940000000015,False,True
1300,2004-05-12,31.416999999999998,31.57,30.659000000000002,31.543000000000003,221076690,0,Wednesday,31.531799999999997,32.104700000000015,False,True
1301,2004-05-13,31.361,31.71,31.234,31.316999999999997,154101721,0,Thursday,31.4395,32.07874000000001,False,False
1302,2004-05-14,31.491999999999997,31.590999999999998,30.993000000000002,31.09,149429125,0,Friday,31.3981,32.056520000000006,False,False
1303,2004-05-17,30.750999999999998,31.003,30.511,30.785,168422712,0,Monday,31.342000000000002,32.01998000000001,False,False
1304,2004-05-18,31.009,31.221,30.955,31.070999999999998,108072524,0,Tuesday,31.293300000000006,31.98364000000001,False,True
1305,2004-05-19,31.453000000000003,31.766,30.980999999999998,31.034000000000002,158337420,0,Wednesday,31.269800000000004,31.972020000000008,False,False
1306,2004-05-20,31.112,31.326,30.915,31.175,106131467,0,Thursday,31.2294,31.9545,False,True
1307,2004-05-21,31.316999999999997,31.458000000000002,31.075,31.325,124459881,0,Friday,31.2215,31.9534,False,True
1308,2004-05-24,31.579,31.721,31.31,31.543000000000003,111632852,0,Monday,31.2779,31.955539999999996,False,True
1309,2004-05-25,31.448,32.281,31.27,32.172,163543243,0,Tuesday,31.293899999999997,31.951819999999998,False,True
1310,2004-05-26,32.074,32.374,32.031,32.374,104854327,0,Wednesday,31.3596,31.965079999999997,False,True
1311,2004-05-27,32.461999999999996,32.65,32.257,32.578,123176228,0,Thursday,31.4697,31.984339999999996,False,True
1312,2004-05-28,32.548,32.703,32.397,32.703,63015844,0,Friday,31.5753,32.002399999999994,False,True
1313,2004-06-01,32.446999999999996,32.7,32.305,32.654,101263584,0,Tuesday,31.74490000000001,32.020039999999995,False,False
1314,2004-06-02,32.705999999999996,32.793,32.357,32.578,115726855,0,Wednesday,31.914599999999997,32.05633999999999,False,False
1315,2004-06-03,32.478,32.531,32.048,32.192,108750447,0,Thursday,32.0171,32.08709999999999,False,False
1316,2004-06-04,32.504,32.756,32.355,32.374,101996230,0,Friday,32.1563,32.126219999999996,True,True
1317,2004-06-07,32.598,33.191,32.507,33.144,120206600,0,Monday,32.2844,32.158159999999995,False,True
1318,2004-06-08,33.013000000000005,33.27,32.967,33.193000000000005,81073722,0,Tuesday,32.427800000000005,32.186859999999996,False,True
1319,2004-06-09,33.086999999999996,33.15,32.658,32.731,109771189,0,Wednesday,32.591699999999996,32.21338,False,False
1320,2004-06-10,32.82,32.955,32.696999999999996,32.955,63832463,0,Thursday,32.66629999999999,32.231519999999996,False,True
1321,2004-06-14,32.754,32.754,32.297,32.493,95154768,0,Monday,32.695499999999996,32.24399999999999,False,False
1322,2004-06-15,32.704,33.086999999999996,32.704,32.907,102782843,0,Tuesday,32.7111,32.257299999999994,False,True
1323,2004-06-16,32.895,33.015,32.79,32.86,72366083,0,Wednesday,32.755900000000004,32.25512,False,False
1324,2004-06-17,32.783,32.792,32.423,32.549,87027408,0,Thursday,32.763600000000004,32.24862,False,False
1325,2004-06-18,32.471,32.954,32.435,32.597,87912339,0,Friday,32.7629,32.233259999999994,False,True
1326,2004-06-21,32.675,32.772,32.263000000000005,32.344,73068357,0,Monday,32.78,32.22488,False,False
1327,2004-06-22,32.35,32.830999999999996,32.224000000000004,32.813,113485831,0,Tuesday,32.7552,32.203540000000004,False,True
1328,2004-06-23,32.72,33.271,32.664,33.211999999999996,105508770,0,Wednesday,32.725899999999996,32.1955,False,True
